ID fornecimento,Data,ID Und Reab,Política Pública,Origem das mudas,Finalidade da doação,SomaDequant
1100,02-fev.-11,866,Programa Reflorestar (convencional),Casa do Cerrado,convencional,400
1101,05-jan.-09,868,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1102,04-mai.-15,869,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1103,23-set.-16,870,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1104,18-nov.-14,871,Programa Reflorestar (convencional),Granja do Ipê,convencional,145
1105,05-dez.-12,872,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1106,13-fev.-19,872,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
1107,03-dez.-20,873,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1108,18-dez.-13,874,Programa Reflorestar (convencional),Casa do Cerrado,convencional,140
1109,01-mar.-12,875,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1110,25-fev.-13,875,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1000
1111,07-abr.-15,875,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1112,22-dez.-15,875,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1113,09-nov.-17,875,Programa Reflorestar (convencional),Granja do Ipê,convencional,898
1114,05-jan.-17,875,Programa Reflorestar (convencional),Granja do Ipê,convencional,220
1115,05-jan.-17,875,Programa Reflorestar (convencional),Casa do Cerrado,convencional,280
1116,12-ago.-19,875,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1117,20-fev.-12,876,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1118,26-mar.-13,876,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1119,11-abr.-14,876,Programa Reflorestar (convencional),Casa do Cerrado,convencional,320
1120,09-ago.-12,878,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1121,25-jan.-18,879,Programa Reflorestar (convencional),Granja do Ipê,convencional,450
1122,25-jan.-18,879,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1123,31-mar.-11,880,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1124,01-out.-11,880,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1000
1125,25-fev.-14,880,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1126,23-dez.-19,880,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1127,24-mar.-14,881,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1000
1128,01-nov.-15,882,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1129,21-mar.-14,883,Programa Reflorestar (convencional),Casa do Cerrado,convencional,70
1130,21-jan.-14,884,Programa Reflorestar (convencional),Casa do Cerrado,convencional,70
1131,16-dez.-13,885,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1132,17-nov.-13,886,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1133,19-dez.-16,886,Programa Reflorestar (convencional),Granja do Ipê,convencional,700
1134,20-fev.-14,887,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1000
1135,08-dez.-13,888,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1136,01-mar.-17,889,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1137,15-mar.-17,889,Programa Reflorestar (convencional),Granja do Ipê,convencional,280
1138,18-nov.-19,891,Programa Reflorestar (convencional),Granja do Ipê,convencional,53
1139,11-ago.-21,892,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1140,11-nov.-16,894,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1141,01-fev.-17,894,Programa Reflorestar (convencional),Granja do Ipê,convencional,415
1142,10-jul.-12,895,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1143,05-nov.-11,896,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1144,20-nov.-09,897,Programa Reflorestar (convencional),Granja do Ipê,convencional,600
1145,07-jan.-19,897,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1146,01-abr.-13,898,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1147,22-abr.-13,898,Programa Reflorestar (convencional),Granja do Ipê,convencional,65
1148,26-jan.-18,899,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1149,26-jan.-18,899,Programa Reflorestar (convencional),Granja do Ipê,convencional,450
1150,03-jul.-11,900,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1151,21-fev.-20,216,Programa Reflorestar (convencional),Granja do Ipê,convencional,40
1152,28-out.-14,176,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1153,04-dez.-15,176,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1154,28-jan.-16,176,Programa Reflorestar (convencional),Granja do Ipê,convencional,600
1155,10-out.-18,902,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1156,24-jan.-20,902,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1157,13-nov.-13,903,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1158,20-nov.-18,904,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1159,01-jan.-17,905,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1160,05-set.-14,906,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1161,21-nov.-18,907,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1163,15-mai.-12,910,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1164,24-fev.-12,911,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1165,22-dez.-15,912,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1166,03-set.-15,913,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1167,08-mar.-18,913,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1168,20-dez.-13,914,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1169,17-jan.-18,914,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1170,13-out.-16,915,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1171,30-set.-15,916,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1172,23-set.-16,916,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1173,01-nov.-16,916,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1174,01-ago.-11,917,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1175,22-jun.-14,917,Programa Reflorestar (convencional),Casa do Cerrado,convencional,120
1176,21-jan.-13,918,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1177,07-nov.-17,919,Programa Reflorestar (convencional),Granja do Ipê,convencional,305
1178,07-nov.-17,919,Programa Reflorestar (convencional),Casa do Cerrado,convencional,170
1179,01-nov.-11,920,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1180,29-nov.-16,920,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1181,28-mar.-12,921,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1182,25-nov.-12,921,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1183,17-dez.-13,922,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1184,27-nov.-13,923,Programa Reflorestar (convencional),Casa do Cerrado,convencional,80
1185,16-jan.-13,924,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1186,16-nov.-13,924,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1188,08-jan.-13,926,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1189,13-dez.-11,927,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1190,21-nov.-13,927,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1191,07-nov.-16,908,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1192,15-mar.-13,929,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1193,29-nov.-11,930,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1194,29-out.-14,932,Programa Reflorestar (convencional),Casa do Cerrado,convencional,250
1195,04-abr.-15,932,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1196,25-fev.-15,933,Programa Reflorestar (convencional),Granja do Ipê,convencional,190
1197,10-mar.-15,933,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1198,06-out.-15,933,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1199,03-dez.-15,933,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1200,21-nov.-16,933,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1201,17-jan.-13,935,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1202,04-jul.-11,936,Programa Reflorestar (convencional),Granja do Ipê,convencional,700
1203,22-out.-18,937,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1204,02-mar.-11,938,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1560
1205,31-jan.-13,939,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1206,30-jan.-14,939,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1207,15-out.-12,940,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1208,19-jan.-18,941,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1209,22-jun.-21,473,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1210,05-jun.-11,947,Programa Reflorestar (convencional),Casa do Cerrado,convencional,2132
1211,11-dez.-12,947,Programa Reflorestar (convencional),Casa do Cerrado,convencional,803
1212,01-jan.-17,948,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1213,06-nov.-19,949,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1214,09-dez.-15,950,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1215,20-dez.-16,952,Programa Reflorestar (convencional),Granja do Ipê,convencional,16
1216,01-jan.-17,952,Programa Reflorestar (convencional),Casa do Cerrado,convencional,12
1217,05-jan.-10,953,Programa Reflorestar (convencional),Casa do Cerrado,convencional,2000
1218,05-out.-18,954,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1219,02-jan.-20,954,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1220,08-mar.-19,956,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1221,31-out.-18,957,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1222,12-set.-12,958,Programa Reflorestar (convencional),Granja do Ipê,convencional,500
1223,11-out.-16,960,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1224,07-dez.-17,960,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1225,26-out.-18,962,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1226,21-dez.-18,963,Programa Reflorestar (convencional),Granja do Ipê,convencional,750
1227,11-jan.-16,964,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1228,22-nov.-18,965,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1229,29-set.-21,966,Programa Reflorestar (convencional),Granja do Ipê,convencional,80
1230,19-dez.-13,967,Programa Reflorestar (convencional),Casa do Cerrado,convencional,150
1231,01-abr.-11,968,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1500
1232,25-nov.-15,968,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1233,27-jan.-16,968,Programa Reflorestar (convencional),Granja do Ipê,convencional,400
1234,24-mai.-12,969,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1235,08-nov.-17,970,Programa Reflorestar (convencional),Casa do Cerrado,convencional,120
1236,08-nov.-17,970,Programa Reflorestar (convencional),Granja do Ipê,convencional,113
1237,02-mar.-11,972,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1200
1238,30-jan.-18,973,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1239,23-nov.-12,974,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1240,31-dez.-12,975,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1000
1241,17-abr.-13,975,Programa Reflorestar (convencional),Granja do Ipê,convencional,1550
1242,18-abr.-13,975,Programa Reflorestar (convencional),Granja do Ipê,convencional,2410
1243,26-abr.-13,975,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1244,03-mar.-14,975,Programa Reflorestar (convencional),Casa do Cerrado,convencional,1000
1245,04-out.-16,975,Programa Reflorestar (convencional),Granja do Ipê,convencional,1000
1246,13-dez.-17,975,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1247,06-nov.-13,976,Programa Reflorestar (convencional),Casa do Cerrado,convencional,50
1248,01-jan.-17,981,Programa Reflorestar (convencional),Granja do Ipê,convencional,50
1249,01-jan.-17,982,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1252,10-ago.-12,985,Programa Reflorestar (convencional),Casa do Cerrado,convencional,600
1253,24-ago.-12,986,Programa Reflorestar (convencional),Granja do Ipê,convencional,160
1254,08-mar.-18,987,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1255,16-jan.-11,988,Programa Reflorestar (convencional),Casa do Cerrado,convencional,120
1256,05-jan.-13,989,Programa Reflorestar (convencional),Granja do Ipê,convencional,240
1257,04-dez.-15,989,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1258,25-jun.-13,990,Programa Reflorestar (convencional),Casa do Cerrado,convencional,230
1259,05-nov.-12,991,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1260,22-jan.-21,422,Programa Reflorestar (convencional),Granja do Ipê,convencional,250
1261,29-jan.-13,992,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1262,27-nov.-14,993,Programa Reflorestar (convencional),Casa do Cerrado,convencional,270
1263,15-fev.-16,994,Programa Reflorestar (convencional),Granja do Ipê,convencional,300
1264,25-abr.-12,995,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1265,11-nov.-15,996,Programa Reflorestar (convencional),Granja do Ipê,convencional,145
1266,18-out.-11,560,Programa Reflorestar (convencional),Casa do Cerrado,convencional,500
1267,27-nov.-13,560,Programa Reflorestar (convencional),Granja do Ipê,convencional,100
1268,06-nov.-13,997,Programa Reflorestar (convencional),Granja do Ipê,convencional,150
1269,03-jan.-12,999,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1270,02-ago.-12,1000,Programa Reflorestar (convencional),Casa do Cerrado,convencional,170
1271,04-out.-13,1001,Programa Reflorestar (convencional),Granja do Ipê,convencional,360
1272,03-out.-13,1001,Programa Reflorestar (convencional),Casa do Cerrado,convencional,200
1273,31-jan.-14,1001,Programa Reflorestar (convencional),Casa do Cerrado,convencional,300
1274,19-dez.-16,1001,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1275,14-dez.-17,1001,Programa Reflorestar (convencional),Granja do Ipê,convencional,200
1276,14-dez.-17,1001,Programa Reflorestar (convencional),Casa do Cerrado,convencional,100
1277,01-dez.-16,566,Programa Reflorestar (convencional),Granja do Ipê,convencional,1111
